04/01/2016,2870063.72
10/28/2012,3566394.54
06/18/2011,4456990.71
12/23/2016,1850903.85
01/20/2011,7007878.19
07/20/2012,6467982.17
02/28/2015,5153947.00
08/22/2016,3710208.63
07/10/2016,3503104.65
01/26/2011,5840561.28
08/07/2010,1314784.96
08/02/2016,3624033.24
12/10/2012,5595381.14
08/30/2010,2561491.01
10/08/2014,4135566.72
01/18/2017,1796216.15
02/15/2011,3780629.07
05/26/2011,4850980.87
09/12/2014,5037786.74
10/31/2014,3501925.17
03/20/2013,3465644.82
05/12/2014,5211675.23
04/24/2016,7169171.11
05/08/2013,4044705.96
11/17/2012,6562841.54
03/06/2016,3714243.33
12/04/2011,5831290.82
03/30/2011,7426856.24
10/15/2015,4956665.53
08/09/2012,6554812.55
02/08/2015,4033206.87
02/24/2017,5699059.04
06/20/2016,6277539.96
10/04/2016,6227840.69
09/05/2013,3826957.97
05/25/2015,5831892.84
01/12/2014,6379252.06
04/25/2012,5544859.70
12/14/2010,2508430.83
01/26/2014,3835166.27
05/14/2016,4303136.71
02/09/2011,5521814.36
09/08/2015,4301322.73
05/06/2011,4303799.03
01/10/2012,2721089.77
12/30/2012,4515968.96
09/18/2014,5019791.42
04/09/2010,4453458.40
01/13/2010,5433482.12
03/10/2014,4482772.35
07/04/2013,4336687.87
07/21/2015,4573875.33
03/16/2014,4975107.43
11/14/2014,3538089.70
06/07/2012,3474776.11
11/30/2013,4544582.94
04/12/2015,6875754.02
10/18/2013,4295583.34
06/05/2010,4735312.52
09/02/2015,5996943.18
05/08/2016,3880969.38
05/22/2013,5853383.40
09/15/2012,2063015.08
01/29/2016,4018806.25
08/20/2011,5499448.08
02/25/2010,2830165.70
08/06/2014,5047315.24
02/11/2013,3240612.31
06/27/2011,3504506.81
05/24/2012,2899806.11
02/14/2015,2733360.44
04/21/2013,8397672.52
01/12/2016,4859160.45
03/19/2014,4672848.96
07/30/2010,3022795.13
07/07/2010,5692446.02
03/29/2013,5490711.72
02/24/2014,1620911.58
05/01/2012,6302052.77
06/04/2011,6296844.73
01/24/2017,8009392.82
02/27/2016,2396347.66
05/04/2014,6221453.68
04/01/2015,2446753.81
03/09/2015,7214735.22
01/01/2017,7319692.09
02/04/2016,5400380.33
06/16/2012,3080989.08
05/14/2013,2488868.59
04/11/2014,2448319.14
10/01/2013,3053396.11
08/02/2015,3490309.74
12/07/2011,2631392.57
10/07/2013,2046081.84
02/11/2010,4876880.69
08/25/2015,5850376.20
03/06/2010,3367569.45
12/30/2011,2919451.09
02/16/2017,6507823.94
08/19/2015,7217586.70
10/24/2013,5045344.24
04/08/2012,3790022.49
06/14/2010,4031760.85
05/22/2010,3519089.36
01/19/2010,2893719.95
10/15/2010,4693905.47
12/15/2016,4799746.39
12/26/2015,5940988.86
01/28/2015,4173317.98
09/01/2012,3682006.43
02/07/2014,8673608.38
07/20/2014,5659477.07
02/24/2011,5846729.26
10/30/2016,1919520.53
10/28/2011,3685217.32
11/30/2010,5433528.43
03/12/2013,3725493.16
11/16/2013,3381354.23
10/14/2014,1920044.62
09/14/2013,7897288.29
11/10/2015,4321841.78
10/17/2012,3807552.01
08/31/2016,5026590.97
03/22/2012,3705377.76
10/04/2015,4772852.34
06/06/2016,5022349.73
04/25/2011,4693023.15
12/13/2014,1994397.65
01/11/2013,3708103.84
09/04/2014,5807883.83
04/07/2016,4679083.07
05/05/2010,3538522.45
01/09/2011,2623314.29
08/18/2012,3998743.82
07/22/2016,4616901.84
10/01/2010,5332852.44
11/26/2012,4578971.48
05/21/2014,3708556.46
06/23/2015,6400418.55
07/03/2012,3637376.21
03/23/2010,2222943.83
02/08/2012,7255695.19
08/16/2010,4752981.20
05/08/2010,9790299.16
07/13/2013,5562879.37
04/04/2016,3273399.69
05/08/2015,2362052.82
09/17/2016,7099852.10
10/21/2010,4264181.18
11/23/2014,4919272.96
03/02/2012,3443337.56
11/13/2015,3580255.12
12/16/2014,6385851.74
02/20/2013,3461812.66
07/03/2014,4435635.20
04/27/2016,3457514.54
08/05/2013,4628212.00
10/11/2011,634253.22
02/10/2014,4450539.90
08/03/2011,6192309.81
12/06/2015,3903430.35
06/30/2012,5866472.55
03/28/2017,5993011.79
11/25/2016,4975898.78
06/03/2015,2813326.48
07/23/2012,6185882.60
09/28/2010,3836675.38
01/25/2013,4325033.42
04/02/2011,4165221.90
03/05/2017,4654015.52
01/31/2013,8979590.37
08/12/2012,4325926.35
06/23/2013,4694483.35
08/29/2011,3842646.98
11/03/2014,4526377.42
01/08/2013,4481755.30
03/26/2015,9981540.06
11/05/2016,7865749.12
12/03/2010,4257524.56
05/31/2013,4885058.52
05/17/2016,5642013.03
02/18/2011,7665931.70
07/26/2014,3766668.95
10/13/2016,6664559.26
09/04/2012,3942352.41
11/10/2010,6717791.36
03/13/2011,4151192.87
01/18/2016,3866945.32
09/23/2016,5559720.24
10/05/2011,6303858.48
04/04/2013,6061493.01
05/25/2010,5412970.13
02/14/2013,6906101.15
08/15/2014,3447886.84
09/24/2012,6245099.44
12/19/2012,5724072.54
01/19/2012,5206928.98
04/14/2012,3923000.92
01/05/2015,5092958.89
09/11/2015,6855766.91
12/23/2010,3505605.97
12/09/2013,4558695.10
07/10/2015,2870587.57
01/29/2011,2280708.73
01/15/2014,6400886.21
06/29/2016,4768739.15
02/17/2015,3999494.72
10/24/2015,3599171.21
07/27/2010,2138320.22
06/13/2014,3260934.23
09/21/2014,3724454.06
03/15/2016,4737678.11
02/28/2010,4585439.78
08/23/2011,2812230.14
04/18/2010,8706253.50
04/12/2010,4397697.84
09/27/2014,3803596.64
03/21/2016,4592902.42
09/08/2010,4325967.54
05/01/2014,6686117.68
08/11/2016,4719594.08
08/25/2013,4685086.83
05/15/2011,3663659.45
11/19/2016,8174360.84
05/28/2015,4765080.37
06/10/2012,5742356.19
12/03/2013,4654711.97
12/17/2010,2563302.61
10/04/2013,4916094.75
02/14/2010,5530726.27
06/26/2016,5009536.97
09/01/2014,7001802.74
12/10/2011,10634818.87
07/30/2015,3508258.13
01/12/2011,2798954.68
11/06/2012,3635507.73
10/14/2012,5964380.49
11/17/2011,6942426.12
08/09/2014,7860555.38
09/11/2013,7684550.45
01/22/2010,2629940.99
12/20/2010,4031614.70
10/25/2011,3776584.92
01/27/2017,4698025.18
11/27/2010,3480706.34
07/04/2010,4720260.93
06/01/2011,3613505.65
01/15/2016,3938131.74
05/27/2012,4602557.86
03/22/2014,4991246.55
06/24/2011,3998540.91
04/18/2013,8914280.68
03/06/2015,3599043.39
02/07/2016,3012566.75
07/17/2011,4824380.06
05/11/2013,2553829.85
04/11/2012,6659415.19
06/17/2010,6581632.88
09/14/2015,3277493.99
03/29/2015,4925088.88
08/09/2011,3285765.83
01/21/2017,5050862.55
06/03/2013,4940352.00
02/04/2014,4483022.87
11/19/2013,4507436.90
04/21/2015,4060583.39
06/26/2013,7158573.66
07/10/2010,3931415.34
05/04/2012,6134328.98
02/13/2017,3124704.97
02/27/2014,4588621.68
08/22/2015,4041524.98
12/23/2015,2727734.77
10/27/2013,3696089.30
01/02/2012,1935619.18
05/02/2010,5051783.68
05/14/2015,6034251.09
02/08/2010,5713741.44
01/06/2011,6682474.19
08/05/2015,5898919.64
04/10/2016,3748630.41
03/19/2012,2565317.47
04/22/2011,4436748.05
09/17/2013,3534806.45
06/09/2016,5316211.61
03/31/2017,4683267.50
10/11/2014,3168389.16
11/13/2013,4668884.07
03/26/2010,5359131.19
02/21/2011,4042663.78
11/23/2012,2401415.75
12/27/2011,2007738.93
12/29/2013,5091752.29
09/15/2011,4913167.36
04/24/2013,6514809.89
05/21/2012,2658222.98
12/12/2016,3854018.64
04/08/2014,3510728.11
02/11/2012,3579123.00
09/03/2016,4271431.78
10/01/2015,2751387.81
08/19/2010,5137291.70
03/12/2015,4232061.66
03/09/2013,4750095.20
02/24/2016,4367620.44
10/17/2014,6431750.36
07/06/2012,6848615.08
10/31/2011,3611603.40
06/20/2015,4715993.66
06/07/2011,5840048.60
01/25/2015,4480861.15
05/24/2014,3959884.46
11/29/2012,5257840.88
07/19/2016,5756620.48
08/02/2013,3824458.16
11/16/2015,5780685.16
04/05/2011,3737137.11
10/21/2015,4682403.46
01/28/2013,6420230.02
08/15/2012,5601831.33
09/18/2011,2366077.08
06/10/2014,5852491.74
12/26/2013,6744740.84
01/18/2014,4444838.35
03/25/2012,4112901.29
05/31/2015,4031896.19
09/07/2012,2641560.81
10/10/2016,4115040.79
03/25/2017,5022140.84
11/02/2016,3583749.70
01/08/2015,5759657.84
09/05/2010,3584105.58
12/29/2015,5024174.90
04/30/2016,6789755.20
07/06/2014,4398814.81
06/20/2013,5329459.48
05/18/2014,1885786.30
08/26/2011,5130345.98
10/18/2010,6218158.56
11/26/2014,7138697.93
07/16/2013,3871618.11
09/20/2016,1941426.78
05/11/2015,2506005.80
04/18/2015,3396652.43
09/25/2010,5691477.20
08/28/2016,1860374.81
02/10/2017,4760972.26
03/16/2011,4276973.12
03/10/2011,2073211.77
08/06/2011,6299787.76
05/20/2016,2530896.30
07/23/2014,2419710.04
09/27/2012,4663791.87
06/12/2016,5552351.08
12/19/2014,4291690.73
01/05/2013,3146784.00
07/14/2011,3076661.30
06/30/2014,3364793.31
07/24/2010,5750589.57
03/08/2017,5245679.07
02/20/2015,6363913.96
07/02/2016,4849117.49
10/27/2015,4232252.37
11/22/2016,2189168.27
03/02/2014,5424584.64
11/07/2010,6225005.75
07/13/2015,4951240.19
12/16/2012,5354326.91
12/03/2015,4666901.77
05/18/2011,8429169.68
08/08/2016,3958856.16
01/22/2012,4931594.32
08/22/2013,2200976.26
03/03/2010,4161517.28
11/06/2014,3498259.94
08/12/2014,4100903.41
05/28/2010,4173944.46
02/17/2013,3324245.52
11/20/2011,2525630.49
07/10/2013,5169015.11
11/09/2012,7370471.03
02/28/2012,3670353.35
11/03/2012,4766234.79
01/04/2017,3470856.65
07/26/2012,2724828.74
12/06/2013,4777015.82
06/13/2012,5544692.69
02/01/2011,3330338.62
01/02/2015,4709741.67
08/14/2016,2861487.29
01/16/2012,5343992.63
04/28/2014,5087459.76
05/12/2011,3709620.72
09/24/2014,3730622.33
03/18/2016,5117147.37
10/08/2011,4034017.15
04/15/2010,5783852.47
04/01/2013,3095651.01
01/07/2014,6226334.01
11/02/2015,9833219.21
09/29/2016,4996900.98
12/05/2014,4656225.28
11/25/2015,7012066.53
10/22/2016,6029959.14
09/14/2010,6020792.45
08/12/2011,3596233.56
06/06/2013,5319711.20
07/09/2012,2504870.03
08/22/2010,4395322.19
07/20/2011,5966697.86
07/22/2013,4989492.03
12/13/2011,5497493.67
02/17/2010,5462896.20
05/17/2015,3352787.76
04/19/2016,6005038.90
09/27/2011,4265907.54
03/11/2017,2604697.93
10/30/2013,3007003.00
03/27/2016,4940493.93
09/04/2011,2245659.07
01/05/2012,6354977.20
03/12/2010,4646359.77
06/02/2014,4574854.22
06/29/2013,4261634.85
04/24/2015,2768256.05
05/10/2014,5444259.99
01/28/2012,7674283.23
07/02/2015,5205638.16
03/04/2016,8495442.86
09/17/2015,3445860.23
04/04/2010,4522371.50
11/22/2013,2353447.93
07/15/2012,4148699.33
08/28/2010,6125737.69
12/15/2013,3026617.86
02/10/2016,5831002.51
02/20/2012,4097725.29
04/03/2017,7809132.75
04/17/2014,3933252.15
06/09/2015,2361254.84
10/10/2015,3653691.94
08/14/2013,1570799.35
06/22/2012,2304965.11
08/05/2010,3384928.82
05/14/2010,5798707.40
01/01/2014,3799424.17
11/29/2014,5155650.74
04/11/2011,4733107.25
04/27/2013,3401948.21
03/25/2014,2947375.77
03/31/2012,5137378.52
10/16/2016,4682391.69
06/10/2011,5269192.77
05/07/2012,3649907.84
11/19/2015,2358817.89
02/26/2013,2262427.44
06/20/2010,3524038.36
03/29/2010,5092488.30
09/23/2015,2361650.81
02/14/2012,4348584.74
01/25/2010,2366288.48
03/17/2017,6391480.55
12/19/2011,6543400.33
08/24/2012,3327929.43
04/13/2016,2194180.49
08/08/2015,5281570.90
01/15/2011,5152955.15
10/07/2010,5295029.89
04/30/2015,2353598.93
11/05/2013,8286249.43
12/02/2012,1326357.50
05/27/2014,3755369.53
06/12/2013,4178339.91
10/20/2014,6323068.29
01/30/2017,4874149.64
11/03/2011,3166977.60
03/02/2011,2762978.03
05/29/2016,5142168.12
02/16/2014,3758185.10
01/17/2013,4713478.96
01/31/2010,5745892.68
09/06/2016,6144517.36
07/26/2011,4307502.28
07/12/2014,3649845.44
09/20/2013,3273652.79
01/04/2016,2481507.76
03/15/2015,1704751.04
03/31/2014,2001788.36
09/13/2014,5710752.23
01/24/2016,6957267.85
06/15/2016,7324993.80
04/10/2013,4143309.93
05/31/2010,5204846.62
08/21/2014,7440186.82
09/23/2013,2889278.13
11/29/2011,3542212.27
01/01/2016,1823751.38
02/03/2015,1860614.32
06/26/2015,5066000.16
08/31/2013,7577420.40
12/09/2010,7081417.06
05/21/2011,3102799.31
03/15/2013,5487291.92
05/23/2016,2495728.51
11/16/2010,5778606.39
03/05/2014,7092826.60
05/10/2012,5199911.32
09/10/2012,3749773.28
01/13/2017,5837303.59
06/13/2011,4360715.95
09/21/2011,6395543.50
01/21/2011,9473854.31
04/08/2011,4213892.80
07/05/2016,5567500.98
12/24/2016,4434145.91
07/11/2016,1260614.96
06/02/2012,2821157.69
10/03/2014,8726796.95
02/13/2016,3976364.36
07/28/2016,2893598.65
01/11/2015,6531879.71
03/07/2016,4010118.00
09/30/2012,4291075.95
03/21/2013,2026297.83
12/29/2010,5242323.43
05/01/2011,4460010.66
10/23/2012,3318626.26
12/01/2016,3583414.80
10/27/2010,4517590.65
03/08/2012,4778358.44
02/20/2010,5773313.25
07/19/2013,4048103.91
11/12/2012,2360859.78
07/03/2011,2968470.85
07/13/2010,6596533.08
06/06/2010,4772518.26
11/23/2011,5249167.38
12/22/2014,3486016.06
10/17/2011,3929139.25
05/03/2016,1410395.72
11/25/2013,3799068.78
11/11/2016,6306731.42
08/01/2014,3960041.40
08/17/2016,2471226.18
01/27/2014,5938967.25
07/22/2015,6192500.48
03/19/2011,2731072.45
02/10/2011,1949412.68
08/28/2015,2357966.11
02/06/2013,5239442.01
10/13/2013,3825952.63
06/19/2014,2454139.76
02/23/2015,1234839.95
11/15/2014,5132292.47
05/23/2013,4306939.89
05/17/2013,5334435.58
11/09/2014,5868516.42
12/12/2015,7430114.50
04/07/2015,8637764.43
12/25/2012,2034453.35
04/20/2012,2858111.77
01/08/2010,1346632.62
01/21/2014,4603779.08
09/03/2015,4318369.60
03/11/2014,7314664.68
07/16/2015,5088420.87
02/25/2017,5651802.56
02/04/2011,4024419.90
07/29/2012,3348914.06
01/07/2017,2178835.56
03/14/2017,5027227.49
04/16/2016,5227641.58
05/20/2015,4623534.90
06/22/2014,2651339.24
07/25/2013,2444345.17
05/09/2016,3936978.03
04/06/2017,2871390.14
06/09/2013,7423557.98
04/04/2015,5911265.50
07/12/2012,8181130.93
05/07/2014,4572537.64
08/15/2011,6421858.90
03/01/2016,3094119.32
09/17/2010,3986392.22
08/04/2012,6217356.12
04/27/2015,5014877.38
05/30/2014,6912564.06
07/02/2013,3452332.31
03/24/2016,5411852.75
09/07/2011,4934606.59
02/19/2017,5037943.33
01/04/2014,5792903.65
03/11/2012,3413659.34
08/02/2010,7038622.06
10/30/2015,2268464.88
02/17/2012,5418365.59
06/19/2012,4045726.07
08/25/2010,5897835.85
04/24/2010,4985286.10
10/07/2015,3727429.46
10/13/2015,4904566.94
04/14/2014,6060474.65
12/12/2013,3061110.48
01/25/2012,4803684.98
04/01/2010,3177239.20
03/09/2010,4637867.48
09/01/2011,4082558.48
12/16/2011,3198771.09
09/24/2011,6697735.35
09/07/2014,4172660.00
08/21/2012,5073868.81
01/18/2011,2639679.69
01/28/2010,6089256.25
11/19/2010,7998649.19
08/11/2013,4362514.47
07/09/2014,4597016.13
10/20/2012,5543539.04
09/20/2015,4594571.74
10/06/2012,3695749.44
05/26/2016,5121998.21
10/23/2014,5484793.16
06/29/2015,6116096.72
01/17/2015,3646268.80
01/31/2012,2340281.74
11/02/2013,5908294.31
12/05/2012,7436512.07
08/24/2014,3372149.04
03/01/2013,5900226.56
07/25/2016,3147563.74
03/15/2010,2387690.18
11/22/2015,2945637.86
10/19/2016,3371484.77
05/11/2010,8089416.09
12/02/2014,6264308.21
04/14/2011,3508418.32
04/30/2013,1394888.44
12/18/2016,2231722.04
01/14/2013,5305109.05
07/23/2011,4481781.24
03/18/2015,2467153.67
09/09/2016,2783820.39
06/26/2010,7256001.61
02/13/2014,3534480.57
02/27/2011,3310782.68
02/02/2017,3288493.64
10/04/2010,3476161.78
03/28/2012,3886898.40
07/08/2016,7605447.61
02/26/2015,4396029.59
08/11/2015,4247065.66
12/21/2016,3237922.24
10/16/2013,5028511.78
07/19/2015,4861642.59
06/16/2011,6497865.67
03/08/2014,4554784.43
11/28/2016,6150756.92
10/26/2012,1592368.24
05/13/2012,1377928.42
04/28/2011,1855820.25
11/13/2010,1585562.00
10/03/2012,4930080.70
06/23/2010,4098748.03
04/17/2012,5532780.59
07/29/2014,5138020.44
01/11/2010,960434.07
11/06/2011,2887354.42
04/07/2013,6125834.63
07/16/2010,5796675.77
10/14/2011,7352471.78
02/16/2016,3696598.53
08/08/2013,5174080.22
01/31/2015,5841803.36
01/21/2016,7930713.63
09/10/2014,6025838.82
11/15/2012,5626860.76
03/28/2014,4347281.70
12/08/2012,4099253.68
04/20/2014,5302183.82
01/14/2015,4744456.46
03/18/2013,5656378.35
05/24/2011,6638935.63
12/06/2010,3488665.95
11/08/2016,3286885.95
08/18/2014,4114475.01
02/23/2013,5093888.44
02/06/2015,5614046.91
07/31/2016,3481538.69
06/16/2014,7396182.20
05/30/2012,4557684.29
10/10/2013,3783012.78
02/03/2013,2331732.19
06/06/2015,5506351.68
12/26/2010,6319116.31
05/04/2011,4056495.51
09/13/2012,3182466.69
01/24/2014,4181383.38
09/03/2013,4307277.77
12/15/2015,4012694.25
08/20/2016,1939025.56
12/28/2012,3348788.75
01/08/2012,5074144.96
12/25/2014,6618818.10
06/18/2016,7017980.73
04/21/2010,5951452.51
09/30/2014,4012993.20
06/30/2011,4223363.60
07/06/2011,4679139.09
10/30/2010,3617084.98
10/02/2016,5167775.67
03/05/2012,4034559.32
10/24/2010,6532794.90
09/26/2016,2655827.60
01/10/2017,3292419.43
08/01/2012,5493611.35
02/22/2017,5788086.53
02/07/2011,3527338.63
08/31/2015,2200105.59
03/22/2011,6289731.95
12/22/2012,5677539.70
04/10/2015,8101699.92
12/09/2015,4547534.46
09/11/2010,5842021.73
08/28/2013,4580755.11
04/23/2012,5182515.12
11/26/2011,4885383.67
06/03/2010,5425117.64
05/06/2016,3906129.13
11/12/2014,2329799.71
05/20/2013,2352893.37
02/09/2013,8559002.74
04/17/2011,6767898.41
03/14/2012,2504794.04
05/20/2010,3809066.40
06/27/2016,5472532.28
12/28/2014,2534015.82
05/10/2011,4890932.99
06/12/2010,4976608.38
01/30/2014,3043615.47
04/06/2012,3055373.26
07/31/2015,3202606.87
03/04/2013,2960628.75
06/04/2016,6517937.30
07/05/2010,4406256.75
11/14/2016,4933289.02
09/12/2013,6401031.15
12/18/2015,4361022.89
01/20/2015,5455786.39
02/22/2014,3107877.52
07/08/2015,6735164.81
06/02/2011,5593377.92
08/10/2014,4281077.84
03/27/2013,1761808.77
04/29/2012,2691121.55
02/12/2015,5592153.65
08/20/2013,7748779.97
05/12/2016,4104833.75
12/07/2016,4288412.25
03/17/2014,4369487.61
04/09/2017,1504922.76
07/18/2014,7963425.55
01/10/2016,5352299.08
09/22/2012,4950876.72
04/19/2013,3353686.65
10/26/2011,4727737.88
06/15/2015,2303513.75
03/07/2015,5215682.88
08/30/2012,4595705.67
12/30/2016,3728720.55
11/05/2010,5283934.16
06/25/2014,2697228.40
08/07/2012,4588106.06
01/22/2017,2554610.15
10/13/2010,2852766.16
01/17/2010,6620154.12
11/12/2011,5014481.80
12/24/2015,4802316.83
09/20/2010,4274488.28
09/06/2013,2622912.71
04/27/2010,6264603.23
10/20/2011,4442700.45
11/08/2015,5580540.48
03/20/2012,4035089.57
07/14/2016,5924076.86
12/28/2011,3279958.17
11/24/2012,3941157.06
12/11/2014,1155830.41
08/17/2015,4076865.34
10/28/2016,4485649.32
09/29/2013,6134604.71
02/09/2010,6090147.40
02/05/2014,5026449.32
08/27/2014,2404763.31
01/07/2011,3274981.04
08/29/2016,6020965.52
02/03/2012,4287411.98
03/08/2011,4240345.49
10/26/2014,4467052.76
09/12/2016,5234463.28
10/12/2014,6276794.37
05/03/2010,2860310.11
12/21/2013,5854056.24
01/23/2013,5916897.76
11/14/2013,3037857.02
04/03/2014,5126405.04
07/28/2013,5789284.70
03/23/2017,4873333.58
08/14/2010,2023325.10
02/19/2016,4098937.17
03/18/2010,5370686.98
05/06/2015,4777746.25
07/01/2012,5193926.40
09/10/2011,5925940.07
10/09/2012,6253153.07
